Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
2171202009829,Olivier,Frédéric,05/09/2017,0831221092,Olivier.Frédéric@gmail.com,6,N5,7.390000000000001
1420729998193,Arthur,Jacques,22/04/2010,0247722437,Arthur.Jacques@gmail.com,57,N3,1.11
1180141513459,André,Hubert,27/12/1979,0494539902,André.Hubert@gmail.com,2,F9,5.98
1080293279019,Alice,Pascal,11/06/1960,0534991343,Alice.Pascal@gmail.com,43,H2,1.27
1760936369033,Sophie,Alain,22/10/1940,0742373497,Sophie.Alain@gmail.com,77,G9,2.82
2280909589280,Thomas,Sébastien,16/09/1997,0849218951,Thomas.Sébastien@gmail.com,98,H5,1.97
2150234516399,Sophie,Pierre,21/02/1997,0669791376,Sophie.Pierre@gmail.com,52,F8,9.69
1540934069521,Henri,Pascal,13/08/1952,0111728524,Henri.Pascal@gmail.com,50,H1,6.84
1640546537013,Pierre,Arnaud,13/11/1929,0463770119,Pierre.Arnaud@gmail.com,97,L5,8.040000000000001
1171030430906,Thierry,Éric,19/04/1925,0762018758,Thierry.Éric@gmail.com,83,B7,3.56
1670125602229,Renaud,Patrice,10/01/1914,0238665962,Renaud.Patrice@gmail.com,11,M6,5.8
2180910886738,Fabien,Émile,24/01/1976,0429801726,Fabien.Émile@gmail.com,76,D1,5.8100000000000005
1381046902284,Sylvain,Arnaud,17/11/1914,0932053341,Sylvain.Arnaud@gmail.com,40,D2,4.29
2201203661213,Marcel,Pascal,08/02/1942,0945834309,Marcel.Pascal@gmail.com,28,D8,7.86
2890276214823,Yann,Olivier,26/12/1928,0677378252,Yann.Olivier@gmail.com,35,G5,0.9400000000000001
2500751463163,Raymond,Étienne,05/02/2007,0188772674,Raymond.Étienne@gmail.com,79,D3,9.35
1031259101727,Jérôme,Sophie,13/01/1934,0598081065,Jérôme.Sophie@gmail.com,62,H8,6.61
2560380016181,Alain,Jean-François,08/06/1921,0318847108,Alain.Jean-François@gmail.com,11,G7,5.97
1850123228432,Antoine,Olivier,24/10/1971,0417560951,Antoine.Olivier@gmail.com,100,D4,9.92
1231033780081,Cédric,Thomas,11/12/1988,0499256539,Cédric.Thomas@gmail.com,47,G6,9.38
2640817278239,Xavier,Denis,09/10/1975,0211036187,Xavier.Denis@gmail.com,5,C1,7.38
2881075259187,Émile,André,16/09/1920,0459693930,Émile.André@gmail.com,61,F9,2.15
2590710665586,Denis,Christophe,24/07/1918,0793624832,Denis.Christophe@gmail.com,22,N3,0.15
2770515773919,Maxime,Laurent,25/01/1907,0812350023,Maxime.Laurent@gmail.com,54,B7,1.03
2400232207546,Pierre,Alain,10/05/1985,0469061957,Pierre.Alain@gmail.com,6,J1,2.79
2231133267336,Jean-Michel,Nicolas,23/01/1927,0430759653,Jean-Michel.Nicolas@gmail.com,80,H1,2.99
1780302474798,Éric,Denis,11/09/1981,0873243016,Éric.Denis@gmail.com,26,M7,1.53
1750838814627,Jérôme,Lucie,09/09/1993,0620973377,Jérôme.Lucie@gmail.com,35,C9,6.1000000000000005
2540675155368,Antoine,Benoît,04/02/1934,0950493517,Antoine.Benoît@gmail.com,29,M2,4.24
1090816278725,Édouard,Olivier,05/07/2008,0215170288,Édouard.Olivier@gmail.com,89,D8,1.3800000000000001
2500650827409,Cyril,Pierre,13/04/1990,0196569014,Cyril.Pierre@gmail.com,36,D3,1.28
2870154912008,Yann,Pierre,08/12/1986,0979049162,Yann.Pierre@gmail.com,4,K8,8.47
1480699829891,Alexandre,Nicolas,19/11/1989,0281773985,Alexandre.Nicolas@gmail.com,36,J4,6.95
2490954569576,Albert,Antoine,05/01/1986,0636402427,Albert.Antoine@gmail.com,4,M6,8.97
2040807253227,Étienne,Armand,04/12/1946,0943653958,Étienne.Armand@gmail.com,99,M3,8.08
2981022902417,Émile,Jacques,17/02/1944,0636292068,Émile.Jacques@gmail.com,86,F3,6.19
1000335083720,Renaud,Arthur,14/06/1922,0790048730,Renaud.Arthur@gmail.com,10,H8,3.24
2700735527021,Nicolas,Pascal,27/07/1904,0353865952,Nicolas.Pascal@gmail.com,63,D3,0.01
1360695868365,Patrick,Lionel,27/11/2002,0883708885,Patrick.Lionel@gmail.com,30,L2,8.97
2100794471902,Armand,Grégory,22/12/1946,0929343921,Armand.Grégory@gmail.com,67,I5,3.2800000000000002
2400546624672,Christophe,Jean,14/12/2009,0511375196,Christophe.Jean@gmail.com,58,G9,0.54
1720420308065,Alain,Patrick,23/09/1997,0980591651,Alain.Patrick@gmail.com,67,G7,7.82
2230684149153,Christophe,Alexandre,23/05/1912,0531200904,Christophe.Alexandre@gmail.com,24,B2,0.68
1230714231006,Étienne,Arthur,02/06/1900,0818387658,Étienne.Arthur@gmail.com,33,B7,0.15
1740173954059,Thomas,Yann,15/05/1910,0421084373,Thomas.Yann@gmail.com,90,K2,1.18
2040112231507,Hervé,Cédric,17/01/2014,0324016952,Hervé.Cédric@gmail.com,13,A1,7.43
1061210381753,Alexandre,Alice,08/08/2008,0594067266,Alexandre.Alice@gmail.com,23,A1,5.26
1930452038556,Maurice,Lionel,04/09/1992,0645664717,Maurice.Lionel@gmail.com,41,E4,9.05
2391087508218,Cyril,Yann,24/09/1988,0185284764,Cyril.Yann@gmail.com,9,M8,9.25
2870214452873,David,Jean,21/03/1944,0966325642,David.Jean@gmail.com,80,B7,8.91
2231112415584,Alain,Bertrand,15/08/1935,0128484952,Alain.Bertrand@gmail.com,92,F3,1.44
2241088362326,Armand,Henri,24/08/1988,0369022135,Armand.Henri@gmail.com,4,N6,1.1400000000000001
2660335097379,Bernard,Jean-Michel,08/05/1908,0889182898,Bernard.Jean-Michel@gmail.com,17,I1,9.17
2120313663503,Fabien,Patrice,26/05/1944,0988498339,Fabien.Patrice@gmail.com,52,I9,6.24
2050520925781,Alfred,Denis,20/06/1912,0956436734,Alfred.Denis@gmail.com,16,K1,8.92
2181073641720,Vincent,Jean,11/11/2017,0458540996,Vincent.Jean@gmail.com,28,J6,6.66
1120504887519,Gérard,Raymond,26/08/1921,0235846130,Gérard.Raymond@gmail.com,83,I2,0.6
1550621458828,Denis,Albert,13/01/1944,0146536469,Denis.Albert@gmail.com,75,N3,3.65
2160459163172,Daniel,Jacques,20/05/2019,0541318547,Daniel.Jacques@gmail.com,85,N4,5.55
1381299780077,Julien,Charles,17/09/1938,0291661237,Julien.Charles@gmail.com,53,J9,7.72
1191144851748,Pascal,Émile,03/01/1911,0484310640,Pascal.Émile@gmail.com,52,M2,8.68
1211140526314,Stéphane,Pascal,24/09/1987,0381341641,Stéphane.Pascal@gmail.com,73,G1,2.92
1450849826333,Sophie,Benoît,14/07/2022,0518866013,Sophie.Benoît@gmail.com,24,J3,1.53
1811210291362,Marc,Alexandre,17/10/1952,0834434517,Marc.Alexandre@gmail.com,57,D6,8.1
2061077445636,Alexandre,Marcel,07/10/2018,0793810972,Alexandre.Marcel@gmail.com,57,M9,5.69
2161117812361,Cédric,Pierre,16/03/1998,0617359832,Cédric.Pierre@gmail.com,29,M4,3.94
2860155262872,Gilbert,Albert,20/12/1984,0150229269,Gilbert.Albert@gmail.com,32,N1,3.7800000000000002
1680431611123,Frédéric,Patrice,20/05/1968,0263303059,Frédéric.Patrice@gmail.com,9,G2,3.25
2410112592989,Lionel,Nicolas,11/07/2020,0699489345,Lionel.Nicolas@gmail.com,47,K5,0.62
1180422080483,Alice,Thierry,14/08/1916,0680175509,Alice.Thierry@gmail.com,7,J2,6.48
1181165909801,Christian,Joseph,18/03/1950,0938692867,Christian.Joseph@gmail.com,72,C8,0.01
2110386451743,Éric,Frédéric,05/08/1910,0647457540,Éric.Frédéric@gmail.com,24,J3,6.08
1970205002837,Jean-Pierre,Jean-Luc,26/02/1908,0615317256,Jean-Pierre.Jean-Luc@gmail.com,71,G4,3.95
1550327996614,Étienne,Emmanuel,17/07/1923,0718621784,Étienne.Emmanuel@gmail.com,20,G9,3.88
2190866033971,Jacques,Alain,12/07/1902,0429648457,Jacques.Alain@gmail.com,63,A3,4.7700000000000005
2970277064505,Renaud,Jean-Pierre,09/09/1909,0678111483,Renaud.Jean-Pierre@gmail.com,18,J2,4.63
1181126941485,Antoine,Olivier,25/06/1970,0331087904,Antoine.Olivier@gmail.com,90,J9,1.44
2211093433583,Frédéric,Maxime,23/09/1922,0914236844,Frédéric.Maxime@gmail.com,75,H8,9.120000000000001
2211175788857,Pierre,Stéphane,25/09/1903,0815958546,Pierre.Stéphane@gmail.com,78,F5,5.5200000000000005
2580647248658,Arthur,Maxime,27/04/2010,0331546958,Arthur.Maxime@gmail.com,58,F2,6.4
2190332545788,Benjamin,Marius,11/08/2011,0589442124,Benjamin.Marius@gmail.com,66,N4,6.04
2500858863763,Louis,Michel,05/04/1921,0941071777,Louis.Michel@gmail.com,92,E6,3.69
1621137241413,Paul,Olivier,25/07/1971,0865646370,Paul.Olivier@gmail.com,76,F2,9.56
1120245065968,Gérard,René,20/05/1982,0572738454,Gérard.René@gmail.com,64,K8,5.8
2321010464297,Philippe,Arnaud,03/01/1954,0254450584,Philippe.Arnaud@gmail.com,4,B7,2.61
2720584583976,Pierre,Jérôme,07/10/1997,0889392734,Pierre.Jérôme@gmail.com,63,I4,2.5
2311181959494,Vincent,Sébastien,08/01/1928,0954924932,Vincent.Sébastien@gmail.com,62,I7,7.08
2650548499911,Claude,Denis,25/09/2011,0777826290,Claude.Denis@gmail.com,34,E3,1.77
1590218553587,Marie,Sébastien,01/12/1926,0618311263,Marie.Sébastien@gmail.com,87,C7,1.1
1091074412079,Marie,Philippe,05/09/2009,0356305468,Marie.Philippe@gmail.com,63,K3,9.47
1600356407553,René,Pierre,07/11/1916,0484597165,René.Pierre@gmail.com,29,H3,1.83
1900491364941,Thomas,Sylvain,13/06/1996,0848507490,Thomas.Sylvain@gmail.com,54,E1,9.59
2610805475330,Pierre,Philippe,28/09/1923,0493565434,Pierre.Philippe@gmail.com,11,J1,2.42
1150904060425,Gustave,Jacques,03/09/1934,0720293739,Gustave.Jacques@gmail.com,83,E2,8.56
2100124067931,Éric,Laurent,26/12/1963,0981420988,Éric.Laurent@gmail.com,47,L9,6.67
1401243335441,Renaud,Georges,13/06/2004,0699540028,Renaud.Georges@gmail.com,57,C9,1.9000000000000001
1270797867476,Alain,Grégory,17/11/1940,0654694484,Alain.Grégory@gmail.com,90,L7,6.42
2110594642824,Jean,Nicolas,15/01/1953,0663929200,Jean.Nicolas@gmail.com,79,E7,2.92
2550340905263,Lucien,Auguste,26/03/1967,0224066598,Lucien.Auguste@gmail.com,2,H9,5.51
1330439941697,Jérôme,Philippe,28/02/1969,0234943768,Jérôme.Philippe@gmail.com,17,G3,0.16
1780275480062,Henri,Yann,24/02/1973,0960663555,Henri.Yann@gmail.com,80,E5,1.7
1870409159686,Christophe,Benoît,10/10/1984,0668553361,Christophe.Benoît@gmail.com,23,K3,4.65
1600336785976,Lionel,Nicolas,27/08/1936,0743499972,Lionel.Nicolas@gmail.com,6,M2,9.4
1420241882479,Arnaud,Mathieu,13/01/1945,0566152287,Arnaud.Mathieu@gmail.com,72,G6,2.9
2291174398069,Antoine,Romain,10/04/1924,0377320346,Antoine.Romain@gmail.com,65,M7,8.99
2840917177788,Antoine,Vincent,13/08/1971,0552170590,Antoine.Vincent@gmail.com,87,D6,6.0200000000000005
2040424677999,Cyril,Alexandre,17/04/1956,0137418834,Cyril.Alexandre@gmail.com,98,K5,1.07
2460263899579,Yann,Paul,11/09/1938,0438332208,Yann.Paul@gmail.com,27,F8,1.61
1090360940128,Antoine,François,16/03/1965,0768717812,Antoine.François@gmail.com,25,F2,6.61
2221269966750,Jacques,Damien,21/07/1970,0982641578,Jacques.Damien@gmail.com,99,K6,7.42
1901045674694,Frédéric,Paul,04/02/1950,0132278284,Frédéric.Paul@gmail.com,6,H6,7.15
1330736055109,Jean,Édouard,13/06/1908,0430180594,Jean.Édouard@gmail.com,39,D7,8.32
1771171181959,Patrice,Denis,12/02/1991,0930726617,Patrice.Denis@gmail.com,47,F5,7.12
2500512687998,Laurent,Gérard,26/07/1978,0519296860,Laurent.Gérard@gmail.com,92,K2,1.77
1340273915876,Louis,Jean-Michel,07/04/1948,0611902827,Louis.Jean-Michel@gmail.com,47,M9,9.28
1970914547007,Éric,Gustave,19/04/1949,0732713053,Éric.Gustave@gmail.com,67,A3,4.0
1131198235711,Lionel,Philippe,24/09/1901,0990132520,Lionel.Philippe@gmail.com,61,A4,9.49
1741263872305,Guillaume,Philippe,28/02/1926,0978082319,Guillaume.Philippe@gmail.com,76,I4,9.51
2070435377844,Étienne,Pierre,26/10/2012,0766277802,Étienne.Pierre@gmail.com,28,H7,7.26
2510925386355,Raoul,François,10/08/2014,0485775410,Raoul.François@gmail.com,43,D6,3.48
1960471020279,Lucien,Christophe,01/07/1920,0446680105,Lucien.Christophe@gmail.com,11,A6,6.1000000000000005
2980516779191,David,Émile,25/07/1998,0114117854,David.Émile@gmail.com,91,A5,3.18
1211251778016,Christophe,Jacques,21/12/1932,0689034884,Christophe.Jacques@gmail.com,94,M8,6.3500000000000005
1450563673936,Maxime,Lucie,07/01/1929,0211321744,Maxime.Lucie@gmail.com,90,N4,5.11
1060166065881,Étienne,Alain,06/09/1957,0831481728,Étienne.Alain@gmail.com,40,K6,2.92
2590120052520,Gabriel,Denis,20/11/1976,0343997964,Gabriel.Denis@gmail.com,69,E6,3.08
1761269953857,Georges,Christian,27/02/1935,0695589865,Georges.Christian@gmail.com,12,F8,5.79
2250573523311,Édouard,Sébastien,16/04/1981,0363872448,Édouard.Sébastien@gmail.com,5,J4,5.03
2180939808651,François,Pascal,09/07/1918,0958439473,François.Pascal@gmail.com,27,D6,3.0300000000000002
1100117631488,Charles,Henri,13/12/1926,0448648243,Charles.Henri@gmail.com,12,E4,3.7800000000000002
1690589113635,Thomas,Michel,02/12/1922,0328643917,Thomas.Michel@gmail.com,56,F3,8.83
1100307221047,Pascal,Jérôme,13/10/1990,0413218515,Pascal.Jérôme@gmail.com,48,D1,5.44
2550883605051,Éric,Étienne,16/05/1945,0939588094,Éric.Étienne@gmail.com,25,C7,4.2
2870375270059,Guillaume,Éric,26/09/2014,0561920698,Guillaume.Éric@gmail.com,28,E9,4.0600000000000005
1190430022378,Philippe,Jean,06/12/2001,0114580096,Philippe.Jean@gmail.com,7,A3,9.84
1050474430980,Christian,Michel,02/10/1911,0269025715,Christian.Michel@gmail.com,40,E3,0.79
1950567829005,Alexandre,Jérôme,02/07/1975,0982184773,Alexandre.Jérôme@gmail.com,19,A5,0.81
2150743301457,Stéphane,Pascal,06/02/2010,0713482376,Stéphane.Pascal@gmail.com,63,K9,5.32
2420250757583,Vincent,Albert,03/08/2022,0713195864,Vincent.Albert@gmail.com,72,H9,7.41
2961226797672,Vincent,Georges,17/06/1991,0132623812,Vincent.Georges@gmail.com,44,H8,5.47
1400285010785,Patrice,Michel,20/02/1976,0769031744,Patrice.Michel@gmail.com,58,D8,7.87
2070231801529,Julie,Édouard,09/03/1909,0674705819,Julie.Édouard@gmail.com,37,C6,8.06
2381010930551,Alain,Christophe,28/01/1999,0945717041,Alain.Christophe@gmail.com,43,D5,7.33
2481090892978,Henri,Maxime,27/02/1986,0553556243,Henri.Maxime@gmail.com,65,N1,5.5600000000000005
1160514223392,Philippe,Michel,18/06/1954,0946587879,Philippe.Michel@gmail.com,54,F2,7.890000000000001
1930537181778,Michel,Gilles,23/07/1997,0122341265,Michel.Gilles@gmail.com,36,L7,3.75
1710660236233,Damien,Hervé,08/08/1953,0830966693,Damien.Hervé@gmail.com,95,B3,2.65
2010715983785,Bertrand,Benoît,27/08/1956,0593037134,Bertrand.Benoît@gmail.com,85,I1,2.09
1071293554954,Bertrand,Jean-Michel,26/09/1916,0524770112,Bertrand.Jean-Michel@gmail.com,20,N1,0.6
2890845625307,Antoine,Denis,17/10/2013,0527210219,Antoine.Denis@gmail.com,26,A8,0.61
1680285668135,Jean-Pierre,Christophe,12/02/1910,0998413268,Jean-Pierre.Christophe@gmail.com,69,D6,9.22
2160628520881,Sébastien,Marie,10/11/1956,0866889941,Sébastien.Marie@gmail.com,93,M1,8.08
2090326006448,Jérôme,Claude,09/09/2003,0824744785,Jérôme.Claude@gmail.com,74,A6,8.39
2160374861858,Jérôme,Nicolas,26/12/1971,0236388753,Jérôme.Nicolas@gmail.com,75,G4,1.93
1510141521694,Pascal,Denis,17/05/1992,0987411209,Pascal.Denis@gmail.com,24,H4,6.23
2160285380530,Frédéric,Maurice,02/11/1986,0196510441,Frédéric.Maurice@gmail.com,64,G1,8.92
1050289810291,Pierre,Jacques,26/09/1927,0774577808,Pierre.Jacques@gmail.com,45,B1,9.27
2070531055312,Sophie,André,13/07/1988,0381629915,Sophie.André@gmail.com,75,D4,8.23
2170629893476,Damien,Cédric,15/08/1993,0890955783,Damien.Cédric@gmail.com,18,C2,5.88
2571177501769,Frédéric,Nicolas,16/12/1928,0589661478,Frédéric.Nicolas@gmail.com,4,H3,0.47000000000000003
1521103661087,Julien,Patrice,10/05/1900,0936204201,Julien.Patrice@gmail.com,61,K2,0.36
2060576866941,Pierre,Émile,12/03/1967,0185495674,Pierre.Émile@gmail.com,47,J4,2.2
1741033437413,Nicolas,Xavier,25/06/1912,0253377059,Nicolas.Xavier@gmail.com,43,G9,1.48
2560227636224,Marc,Damien,06/11/1962,0960646200,Marc.Damien@gmail.com,33,B4,0.45
1741071908448,René,Hubert,27/03/1937,0216027590,René.Hubert@gmail.com,81,J7,8.49
2351271860442,Gérard,Romain,02/12/1902,0142153711,Gérard.Romain@gmail.com,41,K7,1.22
1661038837400,Patrick,Lucie,07/01/1965,0574744507,Patrick.Lucie@gmail.com,20,L2,5.14
2150126577619,Pierre,Cédric,20/05/2020,0970964775,Pierre.Cédric@gmail.com,22,J6,7.42
1740350489273,Nicolas,Daniel,28/01/1927,0529659642,Nicolas.Daniel@gmail.com,83,F7,7.22
2380840294489,Auguste,Stéphane,16/09/1937,0814723479,Auguste.Stéphane@gmail.com,73,D2,8.47
1760477865325,Pierre,Jean-François,20/10/1938,0442927105,Pierre.Jean-François@gmail.com,63,M3,6.140000000000001
2201099514266,Vincent,Édouard,17/09/1997,0694077390,Vincent.Édouard@gmail.com,66,H9,7.34
1890871823846,Georges,Patrice,06/07/1949,0927534263,Georges.Patrice@gmail.com,30,B8,1.99
1580945251110,René,Grégory,04/03/1929,0276790735,René.Grégory@gmail.com,95,J6,8.2
2710503913997,Georges,Charles,23/06/2012,0638914769,Georges.Charles@gmail.com,16,M2,8.870000000000001
1510338182677,Sébastien,Sébastien,19/11/1908,0151437602,Sébastien.Sébastien@gmail.com,36,D7,6.38
2360390005822,Jean-Michel,Yann,05/03/2017,0796878822,Jean-Michel.Yann@gmail.com,98,M9,0.41000000000000003
1170568793594,Jean-Pierre,Nicolas,24/08/1931,0586144616,Jean-Pierre.Nicolas@gmail.com,10,B7,9.89
2670990371960,Nicolas,Sébastien,21/06/1991,0381632946,Nicolas.Sébastien@gmail.com,81,G1,6.15
2020590537172,René,Édouard,12/05/1993,0593272105,René.Édouard@gmail.com,48,E6,6.61
2650153613214,Joseph,Sébastien,16/02/1998,0169937467,Joseph.Sébastien@gmail.com,55,E5,6.76
2900572948205,Maurice,François,02/06/1999,0788037408,Maurice.François@gmail.com,89,J8,3.04
1790679392913,Charles,Antoine,02/10/1949,0896907900,Charles.Antoine@gmail.com,88,H5,7.65
2730696168105,Christophe,Olivier,22/04/1926,0633711658,Christophe.Olivier@gmail.com,46,H8,5.18
1110365045505,Paul,Jean-Michel,03/09/1998,0860097403,Paul.Jean-Michel@gmail.com,66,B3,8.78
2730591197442,Patrice,Patrice,26/03/1961,0453227030,Patrice.Patrice@gmail.com,12,L7,2.07
1541010345670,David,Maxime,05/04/1997,0910383010,David.Maxime@gmail.com,64,M3,7.19
2240191663875,Philippe,René,15/04/1916,0672606879,Philippe.René@gmail.com,21,D2,1.97
1751245762237,Laurent,Michel,07/10/2005,0927063639,Laurent.Michel@gmail.com,60,B9,6.43
1041080950960,Claude,Damien,19/07/2003,0242059684,Claude.Damien@gmail.com,69,A4,3.96
2320897316032,Pierre,Laurent,01/10/2004,0978870828,Pierre.Laurent@gmail.com,20,M8,9.56
1150723764318,Bertrand,Hervé,06/08/1976,0759653189,Bertrand.Hervé@gmail.com,35,K8,7.58
2630250006538,Michel,Olivier,01/06/1986,0783841328,Michel.Olivier@gmail.com,13,E6,9.1
2441249608728,Hervé,Nicolas,07/01/1936,0576253220,Hervé.Nicolas@gmail.com,88,L7,1.2
2850980051704,Frédéric,Olivier,10/03/1947,0357296514,Frédéric.Olivier@gmail.com,29,I5,5.7
2420853478152,Joseph,Maxime,19/05/2009,0430873334,Joseph.Maxime@gmail.com,64,N2,5.55
1460557780511,Grégory,Pascal,17/08/1968,0559151465,Grégory.Pascal@gmail.com,14,A1,0.07
1240907080470,Pascal,Benjamin,26/10/1994,0683222464,Pascal.Benjamin@gmail.com,31,A5,2.7
1130558184950,René,Maxime,04/11/1915,0868062071,René.Maxime@gmail.com,95,A5,2.81
1020803458707,Marcel,Maxime,22/11/1946,0158983141,Marcel.Maxime@gmail.com,84,F6,6.73
1480898714964,Marie,Marcel,23/04/1999,0226299447,Marie.Marcel@gmail.com,12,I8,9.33
2850869246923,Nicolas,Hubert,14/05/2001,0113965407,Nicolas.Hubert@gmail.com,93,G3,0.64
1580192719332,Sébastien,Maxime,11/02/1905,0262270813,Sébastien.Maxime@gmail.com,76,I1,3.66
2590545404228,Alain,Lionel,08/12/1931,0313812311,Alain.Lionel@gmail.com,12,D6,2.62
2820186935128,Joseph,Alexandre,03/07/1958,0874784935,Joseph.Alexandre@gmail.com,97,D3,4.29
1511121621757,Antoine,Antoine,01/03/1931,0167120821,Antoine.Antoine@gmail.com,62,D9,6.46
2210757795797,Claude,Jean,14/08/1916,0583562448,Claude.Jean@gmail.com,14,E2,5.03
2850978875059,Romain,Pascal,04/05/2003,0231790509,Romain.Pascal@gmail.com,91,I2,9.43
1360295954769,Mathieu,David,18/08/1906,0242017528,Mathieu.David@gmail.com,35,L9,3.24
2040848920135,Cyril,Antoine,16/03/1950,0239339488,Cyril.Antoine@gmail.com,62,B7,1.08
1370316595469,Cédric,Philippe,17/02/1900,0525885109,Cédric.Philippe@gmail.com,85,I7,0.92
1140768830627,Thierry,Frédéric,06/11/2022,0370395587,Thierry.Frédéric@gmail.com,57,H8,1.6300000000000001
1890951220583,Pierre,Étienne,11/12/1995,0741809548,Pierre.Étienne@gmail.com,98,A1,4.29
1970985517283,Jean-Luc,Jean-Luc,08/06/1926,0420454754,Jean-Luc.Jean-Luc@gmail.com,45,H4,7.01
1700833387851,Fernand,Lionel,05/05/1969,0921839621,Fernand.Lionel@gmail.com,60,D7,3.39
2950291288006,Thomas,Denis,13/07/2013,0772685441,Thomas.Denis@gmail.com,99,G2,9.870000000000001
2060306396075,Jean-Michel,Gabriel,04/08/1900,0292185532,Jean-Michel.Gabriel@gmail.com,51,K7,4.32
1720792718101,Fabien,Pascal,27/01/1995,0592015908,Fabien.Pascal@gmail.com,70,I7,8.64
1910458386773,Julie,Fernand,07/11/1939,0313502548,Julie.Fernand@gmail.com,73,A7,8.8
1671182466263,Noël,Julien,22/06/1943,0384098398,Noël.Julien@gmail.com,30,I2,4.7
2370398720843,Christophe,Armand,06/08/1997,0380630024,Christophe.Armand@gmail.com,35,B4,0.5700000000000001
2980491930730,Michel,Alexandre,16/01/1959,0948771844,Michel.Alexandre@gmail.com,83,B1,5.62
2220842496298,David,Jérôme,28/07/1922,0690112675,David.Jérôme@gmail.com,82,M5,6.25
2000622971870,Laurent,Cédric,22/07/2005,0712634009,Laurent.Cédric@gmail.com,45,I2,1.53
1020663305100,Thierry,Lucien,04/09/1901,0143736616,Thierry.Lucien@gmail.com,58,D1,8.3
2090751126312,Grégory,Paul,07/07/1930,0130162367,Grégory.Paul@gmail.com,56,B2,0.53
2931255941506,Pierre,Jean,24/09/1994,0634013976,Pierre.Jean@gmail.com,11,G4,4.63
2441167647684,Albert,Benoît,14/06/1908,0856275324,Albert.Benoît@gmail.com,76,E5,3.4
2001249096334,Nicolas,Daniel,06/07/1925,0197137666,Nicolas.Daniel@gmail.com,11,H7,1.3
2560642878514,Stéphane,Joseph,17/12/1924,0823939953,Stéphane.Joseph@gmail.com,69,H3,2.2
2710385889657,Jacques,Jean-Luc,05/05/1941,0894050915,Jacques.Jean-Luc@gmail.com,80,H1,0.01
2600487951254,Raoul,Yves,02/12/2006,0681799966,Raoul.Yves@gmail.com,42,I2,8.3
1660871234425,Marc,Philippe,23/10/1938,0173517797,Marc.Philippe@gmail.com,61,L7,6.63
1810267428329,Maxime,Jérôme,15/12/1956,0255038822,Maxime.Jérôme@gmail.com,87,F5,5.04
1070177267111,David,Lucie,10/11/1985,0415716937,David.Lucie@gmail.com,8,A8,7.22
2180201667332,Olivier,Édouard,13/10/2022,0824558876,Olivier.Édouard@gmail.com,66,H3,3.25
2610830017099,Alexandre,Paul,05/02/1956,0730050825,Alexandre.Paul@gmail.com,79,C8,3.49
1980704872961,Nicolas,Mathieu,10/07/1952,0125536105,Nicolas.Mathieu@gmail.com,21,F4,1.43
1130617836539,Christian,Yann,02/01/1980,0179303343,Christian.Yann@gmail.com,37,A4,4.2700000000000005
